@relation Converted_from_ACE_XML

@attribute Number_of_Pitches numeric
@attribute Number_of_Pitch_Classes numeric
@attribute Number_of_Common_Pitches numeric
@attribute Number_of_Common_Pitch_Classes numeric
@attribute Range numeric
@attribute Importance_of_Bass_Register numeric
@attribute Importance_of_Middle_Register numeric
@attribute Importance_of_High_Register numeric
@attribute Dominant_Spread numeric
@attribute Strong_Tonal_Centres numeric
@attribute Mean_Pitch numeric
@attribute Mean_Pitch_Class numeric
@attribute Most_Common_Pitch numeric
@attribute Most_Common_Pitch_Class numeric
@attribute Prevalence_of_Most_Common_Pitch numeric
@attribute Prevalence_of_Most_Common_Pitch_Class numeric
@attribute Relative_Prevalence_of_Top_Pitches numeric
@attribute Relative_Prevalence_of_Top_Pitch_Classes numeric
@attribute Interval_Between_Most_Prevalent_Pitches numeric
@attribute Interval_Between_Most_Prevalent_Pitch_Classes numeric
@attribute Pitch_Variability numeric
@attribute Pitch_Class_Variability numeric
@attribute Pitch_Class_Variability_After_Folding numeric
@attribute Pitch_Skewness numeric
@attribute Pitch_Class_Skewness numeric
@attribute Pitch_Class_Skewness_After_Folding numeric
@attribute Pitch_Kurtosis numeric
@attribute Pitch_Class_Kurtosis numeric
@attribute Pitch_Class_Kurtosis_After_Folding numeric
@attribute Major_or_Minor numeric
@attribute First_Pitch numeric
@attribute First_Pitch_Class numeric
@attribute Last_Pitch numeric
@attribute Last_Pitch_Class numeric
@attribute Glissando_Prevalence numeric
@attribute Average_Range_of_Glissandos numeric
@attribute Vibrato_Prevalence numeric
@attribute Microtone_Prevalence numeric
@attribute Most_Common_Melodic_Interval numeric
@attribute Mean_Melodic_Interval numeric
@attribute Number_of_Common_Melodic_Intervals numeric
@attribute Distance_Between_Most_Prevalent_Melodic_Intervals numeric
@attribute Prevalence_of_Most_Common_Melodic_Interval numeric
@attribute Relative_Prevalence_of_Most_Common_Melodic_Intervals numeric
@attribute Amount_of_Arpeggiation numeric
@attribute Repeated_Notes numeric
@attribute Chromatic_Motion numeric
@attribute Stepwise_Motion numeric
@attribute Melodic_Thirds numeric
@attribute Melodic_Perfect_Fourths numeric
@attribute Melodic_Tritones numeric
@attribute Melodic_Perfect_Fifths numeric
@attribute Melodic_Sixths numeric
@attribute Melodic_Sevenths numeric
@attribute Melodic_Octaves numeric
@attribute Melodic_Large_Intervals numeric
@attribute Minor_Major_Melodic_Third_Ratio numeric
@attribute Melodic_Embellishments numeric
@attribute Direction_of_Melodic_Motion numeric
@attribute Average_Length_of_Melodic_Arcs numeric
@attribute Average_Interval_Spanned_by_Melodic_Arcs numeric
@attribute Melodic_Pitch_Variety numeric
@attribute Average_Number_of_Simultaneous_Pitch_Classes numeric
@attribute Variability_of_Number_of_Simultaneous_Pitch_Classes numeric
@attribute Average_Number_of_Simultaneous_Pitches numeric
@attribute Variability_of_Number_of_Simultaneous_Pitches numeric
@attribute Most_Common_Vertical_Interval numeric
@attribute Second_Most_Common_Vertical_Interval numeric
@attribute Distance_Between_Two_Most_Common_Vertical_Intervals numeric
@attribute Prevalence_of_Most_Common_Vertical_Interval numeric
@attribute Prevalence_of_Second_Most_Common_Vertical_Interval numeric
@attribute Prevalence_Ratio_of_Two_Most_Common_Vertical_Intervals numeric
@attribute Vertical_Unisons numeric
@attribute Vertical_Minor_Seconds numeric
@attribute Vertical_Thirds numeric
@attribute Vertical_Tritones numeric
@attribute Vertical_Perfect_Fourths numeric
@attribute Vertical_Perfect_Fifths numeric
@attribute Vertical_Sixths numeric
@attribute Vertical_Sevenths numeric
@attribute Vertical_Octaves numeric
@attribute Perfect_Vertical_Intervals numeric
@attribute Vertical_Dissonance_Ratio numeric
@attribute Vertical_Minor_Third_Prevalence numeric
@attribute Vertical_Major_Third_Prevalence numeric
@attribute Chord_Duration numeric
@attribute Partial_Chords numeric
@attribute Standard_Triads numeric
@attribute Diminished_and_Augmented_Triads numeric
@attribute Dominant_Seventh_Chords numeric
@attribute Seventh_Chords numeric
@attribute Non-Standard_Chords numeric
@attribute Complex_Chords numeric
@attribute Minor_Major_Triad_Ratio numeric
@attribute Simple_Initial_Meter numeric
@attribute Compound_Initial_Meter numeric
@attribute Complex_Initial_Meter numeric
@attribute Duple_Initial_Meter numeric
@attribute Triple_Initial_Meter numeric
@attribute Quadruple_Initial_Meter numeric
@attribute Metrical_Diversity numeric
@attribute Total_Number_of_Notes numeric
@attribute Note_Density_per_Quarter_Note numeric
@attribute Note_Density_per_Quarter_Note_per_Voice numeric
@attribute Note_Density_per_Quarter_Note_Variability numeric
@attribute Range_of_Rhythmic_Values numeric
@attribute Number_of_Different_Rhythmic_Values_Present numeric
@attribute Number_of_Common_Rhythmic_Values_Present numeric
@attribute Prevalence_of_Very_Short_Rhythmic_Values numeric
@attribute Prevalence_of_Short_Rhythmic_Values numeric
@attribute Prevalence_of_Medium_Rhythmic_Values numeric
@attribute Prevalence_of_Long_Rhythmic_Values numeric
@attribute Prevalence_of_Very_Long_Rhythmic_Values numeric
@attribute Prevalence_of_Dotted_Notes numeric
@attribute Shortest_Rhythmic_Value numeric
@attribute Longest_Rhythmic_Value numeric
@attribute Mean_Rhythmic_Value numeric
@attribute Most_Common_Rhythmic_Value numeric
@attribute Prevalence_of_Most_Common_Rhythmic_Value numeric
@attribute Relative_Prevalence_of_Most_Common_Rhythmic_Values numeric
@attribute Difference_Between_Most_Common_Rhythmic_Values numeric
@attribute Rhythmic_Value_Variability numeric
@attribute Rhythmic_Value_Skewness numeric
@attribute Rhythmic_Value_Kurtosis numeric
@attribute Mean_Rhythmic_Value_Run_Length numeric
@attribute Median_Rhythmic_Value_Run_Length numeric
@attribute Variability_in_Rhythmic_Value_Run_Lengths numeric
@attribute Mean_Rhythmic_Value_Offset numeric
@attribute Median_Rhythmic_Value_Offset numeric
@attribute Variability_of_Rhythmic_Value_Offsets numeric
@attribute Complete_Rests_Fraction numeric
@attribute Partial_Rests_Fraction numeric
@attribute Average_Rest_Fraction_Across_Voices numeric
@attribute Longest_Complete_Rest numeric
@attribute Longest_Partial_Rest numeric
@attribute Mean_Complete_Rest_Duration numeric
@attribute Mean_Partial_Rest_Duration numeric
@attribute Median_Complete_Rest_Duration numeric
@attribute Median_Partial_Rest_Duration numeric
@attribute Variability_of_Complete_Rest_Durations numeric
@attribute Variability_of_Partial_Rest_Durations numeric
@attribute Variability_Across_Voices_of_Combined_Rests numeric
@attribute Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized numeric
@attribute Number_of_Moderate_Rhythmic_Pulses_-_Tempo_Standardized numeric
@attribute Number_of_Relatively_Strong_Rhythmic_Pulses_-_Tempo_Standardized numeric
@attribute Strongest_Rhythmic_Pulse_-_Tempo_Standardized numeric
@attribute Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized numeric
@attribute Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized numeric
@attribute Strength_of_Strongest_Rhythmic_Pulse_-_Tempo_Standardized numeric
@attribute Strength_of_Second_Strongest_Rhythmic_Pulse_-_Tempo_Standardized numeric
@attribute Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized numeric
@attribute Combined_Strength_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized numeric
@attribute Rhythmic_Variability_-_Tempo_Standardized numeric
@attribute Rhythmic_Looseness_-_Tempo_Standardized numeric
@attribute Polyrhythms_-_Tempo_Standardized numeric
@attribute Initial_Tempo numeric
@attribute Mean_Tempo numeric
@attribute Tempo_Variability numeric
@attribute Duration_in_Seconds numeric
@attribute Note_Density numeric
@attribute Note_Density_Variability numeric
@attribute Average_Time_Between_Attacks numeric
@attribute Average_Time_Between_Attacks_for_Each_Voice numeric
@attribute Variability_of_Time_Between_Attacks numeric
@attribute Average_Variability_of_Time_Between_Attacks_for_Each_Voice numeric
@attribute Minimum_Note_Duration numeric
@attribute Maximum_Note_Duration numeric
@attribute Average_Note_Duration numeric
@attribute Variability_of_Note_Durations numeric
@attribute Amount_of_Staccato numeric
@attribute Number_of_Strong_Rhythmic_Pulses numeric
@attribute Number_of_Moderate_Rhythmic_Pulses numeric
@attribute Number_of_Relatively_Strong_Rhythmic_Pulses numeric
@attribute Strongest_Rhythmic_Pulse numeric
@attribute Second_Strongest_Rhythmic_Pulse numeric
@attribute Harmonicity_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Strength_of_Strongest_Rhythmic_Pulse numeric
@attribute Strength_of_Second_Strongest_Rhythmic_Pulse numeric
@attribute Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Combined_Strength_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Rhythmic_Variability numeric
@attribute Rhythmic_Looseness numeric
@attribute Polyrhythms numeric
@attribute Variability_of_Note_Prevalence_of_Pitched_Instruments numeric
@attribute Variability_of_Note_Prevalence_of_Unpitched_Instruments numeric
@attribute Number_of_Pitched_Instruments numeric
@attribute Number_of_Unpitched_Instruments numeric
@attribute Unpitched_Percussion_Instrument_Prevalence numeric
@attribute String_Keyboard_Prevalence numeric
@attribute Acoustic_Guitar_Prevalence numeric
@attribute Electric_Guitar_Prevalence numeric
@attribute Violin_Prevalence numeric
@attribute Saxophone_Prevalence numeric
@attribute Brass_Prevalence numeric
@attribute Woodwinds_Prevalence numeric
@attribute Orchestral_Strings_Prevalence numeric
@attribute String_Ensemble_Prevalence numeric
@attribute Electric_Instrument_Prevalence numeric
@attribute Maximum_Number_of_Independent_Voices numeric
@attribute Average_Number_of_Independent_Voices numeric
@attribute Variability_of_Number_of_Independent_Voices numeric
@attribute Voice_Equality_-_Number_of_Notes numeric
@attribute Voice_Equality_-_Note_Duration numeric
@attribute Voice_Equality_-_Dynamics numeric
@attribute Voice_Equality_-_Melodic_Leaps numeric
@attribute Voice_Equality_-_Range numeric
@attribute Importance_of_Loudest_Voice numeric
@attribute Relative_Range_of_Loudest_Voice numeric
@attribute Relative_Range_Isolation_of_Loudest_Voice numeric
@attribute Relative_Range_of_Highest_Line numeric
@attribute Relative_Note_Density_of_Highest_Line numeric
@attribute Relative_Note_Durations_of_Lowest_Line numeric
@attribute Relative_Size_of_Melodic_Intervals_in_Lowest_Line numeric
@attribute Voice_Overlap numeric
@attribute Voice_Separation numeric
@attribute Variability_of_Voice_Separation numeric
@attribute Parallel_Motion numeric
@attribute Similar_Motion numeric
@attribute Contrary_Motion numeric
@attribute Oblique_Motion numeric
@attribute Parallel_Fifths numeric
@attribute Parallel_Octaves numeric
@attribute Dynamic_Range numeric
@attribute Variation_of_Dynamics numeric
@attribute Variation_of_Dynamics_In_Each_Voice numeric
@attribute Average_Note_to_Note_Change_in_Dynamics numeric

@data
8.0, 7.0, 5.0, 2.0, 12.0, 0.0, 1.0, 0.0, 6.0, 2.0, 65.0, 5.082, 64.0, 4.0, 0.2687, 0.2687, 0.7778, 0.7778, 2.0, 2.0, 3.572, 3.453, 1.83, 1.586, 0.94, -0.3303, 4.918, 5.014, 10.47, 0.0, 67.0, 7.0, 72.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.534, 3.0, 2.0, 0.4812, 0.3125, 0.3609, 0.1504, 0.06767, 0.5489, 0.1504, 0.04511, 0.0, 0.06015, 0.04511, 0.0, 0.0, 0.0, 5.667, 0.0, 0.5221, 1.794, 5.19, 5.095, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 134.0, 1.86, 1.86, 0.6288, 3.0, 3.0, 1.0, 0.02985, 0.9104, 0.9701, 0.0, 0.0, 0.0, 0.25, 1.0, 0.5373, 0.5, 0.8806, 0.1017, 2.0, 0.1518, 0.7376, 11.63, 4.621, 2.0, 5.185, 0.002083, 0.002083, 2.612E-18, 0.004626, 0.004626, 0.004626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 5.0, 40.0, 80.0, 2.0, 0.2012, 0.1989, 1.011, 0.4001, 0.03383, 0.0, 0.6, 120.0, 120.0, 0.0, 36.03, 3.719, 0.1812, 0.2678, 0.2678, 0.07615, 0.07615, 0.124, 0.499, 0.2676, 0.07588, 0.0, 5.0, 5.0, 5.0, 40.0, 80.0, 2.0, 0.2012, 0.1989, 1.011, 0.4001, 0.03383, 0.0, 0.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.4851, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 9.267, 9.267, 12.95
15.0, 9.0, 4.0, 1.0, 21.0, 0.0, 0.6883, 0.3117, 4.0, 2.0, 69.0, 4.64, 74.0, 2.0, 0.173, 0.2937, 0.9479, 0.6442, 5.0, 7.0, 4.997, 3.6, 2.837, -0.6252, 0.5331, 1.088, 5.422, 4.759, 8.564, 0.0, 74.0, 2.0, 72.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.13, 5.0, 3.0, 0.1953, 1.0, 0.7117, 0.1953, 0.08942, 0.2591, 0.3613, 0.01277, 0.00365, 0.1168, 0.01277, 0.009124, 0.0292, 0.0, 1.176, 0.0, 0.5261, 1.446, 5.62, 4.0, 1.095, 0.2934, 1.095, 0.2934, 3.0, 4.0, 1.0, 0.4656, 0.3503, 0.7523, 0.0, 0.0, 0.8158, 0.0, 0.02231, 0.1618, 0.0, 0.0, 0.0, 0.1842, 0.0, 0.04512, 0.03373, 0.6337, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 555.0, 1.982, 1.982, 0.518, 5.0, 5.0, 1.0, 0.1225, 0.8649, 0.8775, 0.001802, 0.0, 0.01261, 0.25, 2.0, 0.545, 0.5, 0.7423, 0.165, 1.0, 0.2293, 0.5894, 12.06, 3.343, 2.0, 3.962, 0.005852, 0.002083, 0.01464, 0.01472, 0.01472, 0.01472, 1.002, 1.002, 1.002, 1.002, 1.002, 1.002, 0.0, 0.0, 0.0, 5.0, 12.0, 5.0, 60.0, 40.0, 1.5, 0.1778, 0.1695, 1.049, 0.3472, 0.02827, 0.0, 0.4, 120.0, 120.0, 0.0, 140.0, 3.964, 0.737, 0.254, 0.254, 0.126, 0.126, 0.124, 0.9885, 0.2722, 0.1129, 0.0, 5.0, 12.0, 5.0, 60.0, 40.0, 1.5, 0.1778, 0.1695, 1.049, 0.3472, 0.02827, 0.0, 0.4, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.1243, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.8, 0.0, 0.0, 25.0, 9.164, 9.164, 9.252
11.0, 7.0, 5.0, 1.0, 17.0, 0.0, 0.6583, 0.3417, 6.0, 2.0, 71.0, 5.267, 69.0, 9.0, 0.2083, 0.2167, 0.88, 0.8462, 3.0, 9.0, 3.636, 3.779, 2.477, -0.3575, 0.2117, -0.1615, 5.841, 4.782, 9.713, 1.0, 76.0, 4.0, 67.0, 7.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.714, 3.0, 1.0, 0.3782, 0.5111, 0.395, 0.07563, 0.1597, 0.5378, 0.2521, 0.02521, 0.0, 0.05882, 0.04202, 0.0, 0.008403, 0.0, 3.286, 0.0, 0.5091, 2.037, 5.852, 6.087, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 120.0, 1.873, 1.873, 0.6717, 3.0, 3.0, 1.0, 0.1, 0.9, 0.9, 0.0, 0.0, 0.0, 0.25, 1.0, 0.525, 0.5, 0.8, 0.125, 1.0, 0.1757, 0.4268, 9.374, 4.0, 3.0, 3.504, 0.01, 0.002083, 0.02385, 0.004749, 0.004749, 0.004749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 13.0, 5.0, 120.0, 80.0, 1.5, 0.1844, 0.1767, 1.044, 0.361, 0.03067, 0.0, 0.6, 120.0, 120.0, 0.0, 32.03, 3.747, 0.2912, 0.2665, 0.2665, 0.08182, 0.08182, 0.1656, 0.499, 0.2656, 0.08199, 0.0, 5.0, 13.0, 5.0, 120.0, 80.0, 1.5, 0.1844, 0.1767, 1.044, 0.361, 0.03067, 0.0, 0.6, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5917, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 7.662, 7.662, 7.125
6.0, 6.0, 3.0, 2.0, 9.0, 0.0, 0.5833, 0.4167, 3.0, 1.0, 71.0, 5.694, 69.0, 9.0, 0.4167, 0.4167, 0.5333, 0.5333, 7.0, 5.0, 3.285, 3.232, 2.122, -0.2791, -1.212, 0.2749, 4.869, 5.116, 9.632, 1.0, 69.0, 9.0, 74.0, 2.0, 0.0, 0.0, 0.0, 0.0, 7.0, 4.714, 2.0, 5.0, 0.4571, 0.5625, 0.5429, 0.0, 0.08571, 0.3429, 0.08571, 0.02857, 0.08571, 0.4571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4286, 1.591, 7.273, 5.167, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 36.0, 1.123, 1.123, 0.5824, 6.0, 4.0, 2.0, 0.0, 0.6667, 0.9722, 0.1111, 0.0, 0.0, 0.5, 4.0, 0.8333, 0.5, 0.6667, 0.3333, 2.0, 0.6969, 1.435, 18.58, 1.565, 1.0, 1.037, 0.002083, 0.002083, 8.797E-19, 0.06642, 0.06642, 0.06642, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.5021, 0.0, 0.0, 0.0, 5.0, 5.0, 5.0, 60.0, 80.0, 1.333, 0.2078, 0.2051, 1.013, 0.4129, 0.03483, 0.0, 0.4, 120.0, 120.0, 0.0, 16.03, 2.246, 0.8044, 0.399, 0.399, 0.2203, 0.2203, 0.249, 1.999, 0.4156, 0.3485, 0.0, 5.0, 5.0, 5.0, 60.0, 80.0, 1.333, 0.2078, 0.2051, 1.013, 0.4129, 0.03483, 0.0, 0.4, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.972, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 10.68, 10.68, 13.06
14.0, 10.0, 6.0, 1.0, 17.0, 0.0, 0.791, 0.209, 4.0, 2.0, 69.0, 4.638, 67.0, 0.0, 0.1921, 0.2542, 0.8529, 0.7556, 5.0, 7.0, 4.59, 3.642, 3.414, 0.07385, -0.2978, 0.9779, 5.483, 4.98, 6.76, 0.0, 72.0, 0.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.42, 6.0, 2.0, 0.1591, 0.9286, 0.5057, 0.02273, 0.142, 0.2898, 0.2841, 0.1136, 0.01705, 0.142, 0.07386, 0.02273, 0.03409, 0.0, 0.7857, 0.0, 0.5291, 1.55, 6.901, 5.516, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 177.0, 1.843, 1.843, 0.5944, 3.0, 3.0, 2.0, 0.4972, 0.4972, 0.5028, 0.0, 0.0, 0.3785, 0.25, 1.0, 0.5325, 0.25, 0.4972, 0.7614, 2.0, 0.2919, -2.235, 4.477, 1.172, 1.0, 0.6709, 0.07299, 0.08125, 0.02686, 0.004403, 0.004403, 0.004403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 8.0, 8.0, 40.0, 120.0, 3.0, 0.18, 0.1737, 1.037, 0.3537, 0.02859, 0.0, 0.25, 120.0, 120.0, 0.0, 48.03, 3.685, 0.5484, 0.2688, 0.2688, 0.1151, 0.1151, 0.1656, 0.499, 0.2701, 0.1161, 0.0, 3.0, 8.0, 8.0, 40.0, 120.0, 3.0, 0.18, 0.1737, 1.037, 0.3537, 0.02859, 0.0, 0.25, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.3898, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 9.764, 9.764, 9.181
13.0, 8.0, 3.0, 0.0, 19.0, 0.0, 0.9701, 0.02985, 6.0, 2.0, 64.0, 5.318, 64.0, 0.0, 0.1493, 0.199, 0.7333, 0.875, 8.0, 7.0, 5.54, 3.702, 2.809, 0.03502, 0.258, -0.04251, 5.019, 4.857, 8.253, 0.0, 55.0, 7.0, 55.0, 7.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.48, 3.0, 1.0, 0.45, 0.5111, 0.22, 0.025, 0.23, 0.68, 0.19, 0.065, 0.0, 0.0, 0.03, 0.0, 0.005, 0.005, 1.714, 0.0, 0.4872, 2.349, 5.771, 5.357, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 201.0, 1.667, 1.667, 0.4739, 4.0, 4.0, 1.0, 0.0597, 0.8607, 0.9403, 0.0, 0.0, 0.04975, 0.25, 1.5, 0.5796, 0.5, 0.801, 0.1118, 2.0, 0.2644, 0.9034, 11.37, 3.941, 2.0, 3.786, 0.00681, 0.002083, 0.0188, 0.02881, 0.02881, 0.02881, 1.002, 1.002, 0.7521, 0.7521, 1.002, 1.002, 0.2887, 0.2887, 0.0, 5.0, 5.0, 5.0, 80.0, 40.0, 2.0, 0.1939, 0.1909, 1.016, 0.3848, 0.0323, 0.0, 0.4, 120.0, 120.0, 0.0, 60.28, 3.335, 1.075, 0.299, 0.299, 0.1518, 0.1518, 0.1656, 0.749, 0.2912, 0.1294, 0.0, 5.0, 5.0, 5.0, 80.0, 40.0, 2.0, 0.1939, 0.1909, 1.016, 0.3848, 0.0323, 0.0, 0.4, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.3184, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 10.26, 10.26, 12.91
11.0, 8.0, 5.0, 1.0, 19.0, 0.0, 0.9512, 0.04878, 6.0, 2.0, 67.0, 4.724, 72.0, 0.0, 0.2114, 0.2276, 0.8462, 0.7857, 8.0, 4.0, 3.849, 3.593, 2.986, 0.583, 0.6042, 0.01633, 5.679, 5.067, 7.817, 0.0, 72.0, 0.0, 55.0, 7.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.238, 3.0, 1.0, 0.4098, 0.72, 0.2049, 0.04098, 0.2951, 0.7049, 0.1639, 0.06557, 0.0, 0.0, 0.01639, 0.0, 0.0, 0.008197, 4.0, 0.0, 0.4615, 2.6, 5.689, 5.121, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5932, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 123.0, 1.707, 1.707, 0.6278, 4.0, 4.0, 1.0, 0.09756, 0.8699, 0.9024, 0.0, 0.0, 0.04878, 0.25, 1.5, 0.565, 0.5, 0.7724, 0.1263, 1.0, 0.2675, 0.7294, 11.59, 3.514, 2.0, 3.592, 0.009807, 0.002083, 0.02359, 0.02513, 0.02513, 0.02513, 1.002, 1.002, 0.7521, 0.7521, 1.002, 1.002, 0.3536, 0.3536, 0.0, 5.0, 13.0, 5.0, 80.0, 40.0, 2.0, 0.1847, 0.1793, 1.03, 0.364, 0.03045, 0.0, 0.4, 120.0, 120.0, 0.0, 36.03, 3.414, 0.6997, 0.292, 0.292, 0.1485, 0.1485, 0.1656, 0.749, 0.2855, 0.1294, 0.0, 5.0, 13.0, 5.0, 80.0, 40.0, 2.0, 0.1847, 0.1793, 1.03, 0.364, 0.03045, 0.0, 0.4, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.5447, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 10.08, 10.08, 12.64
